z_firn,est_yr,cond,h2o2,nh4,hno3,BCconc3.0,acid,Na,Mg,S,Ca,Mn,Al,Rb,Sr,Ce,Pb,U
192.00999,1217.895,119.573,2.760385,0.464547,0.738342,0.979411,1.731603,15.9134,3.492103,14.430133,5.565203,0.086714,2.248013,0.011387,0.054681,0.00529,-0.999,0.000401
192.03,1217.808,103.0385,2.763888,0.830222,0.819559,0.770541,1.590103,9.861193,2.43355,13.033567,3.99325,0.078056,2.884543,0.004785,0.035682,0.00484,-0.999,0.000494
192.05,1217.720,93.751299,2.844902,1.461928,1.011883,0.620273,1.526567,4.9207,1.61148,12.599067,3.194433,0.066434,3.072027,0.007557,0.026331,0.006275,-0.999,0.000486
192.07001,1217.632,110.231299,2.973019,1.715848,1.331309,0.890439,1.556916,2.45779,1.22669,13.770725,3.18377,0.058757,1.67258,0.005597,0.023896,0.007275,-0.999,0.000329
192.09,1217.545,127.043002,3.027482,0.691096,1.489401,0.86352,1.687271,2.115363,1.29959,14.526233,3.42522,0.052127,1.335307,0.002415,0.0235,0.006271,-0.999,0.000296
192.11,1217.458,118.135,2.938108,0.245054,1.383213,1.005974,1.829424,2.92158,1.666127,15.101533,4.39244,0.059328,1.548277,0.002494,0.02908,0.003412,-0.999,0.000369
192.13,1217.370,120.376,2.772592,0.276974,1.389508,1.403667,1.858293,4.685977,2.085103,15.912267,6.319313,0.077455,1.76869,0.004824,0.043697,0.003789,-0.999,0.000369
192.14999,1217.283,119.831,2.719212,0.279877,1.377636,1.446779,1.814288,7.34625,2.406397,16.591633,8.35595,0.091006,1.89459,0.004488,0.057788,0.004103,-0.999,0.000345
192.17,1217.195,119.52025,2.800312,0.251731,1.263205,1.986342,1.78815,10.602457,2.860893,16.997075,9.406733,0.116037,2.88137,0.005189,0.068524,0.004626,-0.999,0.0004
192.19,1217.108,123.554307,2.86878,0.241173,1.080898,3.066856,1.760107,14.0618,3.145998,16.840175,9.363802,0.10671,4.130603,0.009484,0.074681,0.005926,-0.999,0.000456
192.21001,1217.020,123.738,2.937097,0.275934,0.944791,3.961619,1.711251,13.8242,3.13582,15.252467,6.976323,0.084052,5.33613,0.008549,0.060812,0.006867,-0.999,0.000459
192.23,1216.920,118.457,3.105053,0.253353,0.904927,4.847287,1.648292,10.57983,2.653623,13.055,4.536677,0.063499,4.917873,0.0083,0.042193,0.005229,-0.999,0.000372
192.25,1216.817,105.3609,3.396322,0.20055,0.923698,1.437849,1.536975,6.241433,1.877023,11.142167,2.919587,0.043279,2.478898,0.005648,0.025445,0.002966,-0.999,0.000255
192.27,1216.713,96.908102,3.610408,0.190748,0.951838,1.330568,1.415153,2.829417,1.23823,9.918217,2.02185,0.031211,1.332797,0.001512,0.018118,0.002054,-0.999,0.000153
192.28999,1216.609,95.9755,3.718467,0.193867,0.968114,1.526882,1.3338,1.28812,0.927278,9.29213,2.08401,0.035275,0.77345,0.001356,0.018732,0.001897,-0.999,0.000132
192.31,1216.505,91.4743,3.810161,0.174304,0.949892,1.163529,1.280492,1.53252,1.102238,9.27726,3.155847,0.041158,0.829289,0.001622,0.029763,0.002067,-0.999,0.000141
192.33,1216.401,87.041901,3.844744,0.166665,0.928321,0.926888,1.282246,2.792993,1.680497,10.033963,5.190107,0.054412,1.232871,0.001734,0.042877,0.002462,-0.999,0.00018
192.35001,1216.297,91.777299,3.798559,0.171462,0.941916,1.323638,1.328674,5.179777,2.424653,12.337467,8.216767,0.069342,2.199593,0.003517,0.065405,0.003344,-0.999,0.000335
192.37,1216.193,106.6534,3.719504,0.16386,0.989393,1.828528,1.446408,8.349573,2.827903,15.498633,10.970733,0.086056,3.353127,0.00837,0.095057,0.004297,-0.999,0.000412
192.39,1216.090,120.49,3.63773,0.158246,1.015145,1.893643,1.606105,11.502125,3.054755,17.220974,12.567675,0.123695,3.179687,0.009413,0.102867,0.007647,-0.999,0.000443
192.41,1215.989,125.880251,3.596878,0.169864,1.028304,2.45479,1.704098,12.373733,3.320573,16.908937,12.527867,0.126761,3.162027,0.012578,0.100738,0.013921,-0.999,0.000451
192.42999,1215.909,124.372,3.5722,0.18087,1.055886,4.027279,1.682278,10.193073,3.256667,15.246,10.02838,0.102482,3.554697,0.014218,0.082031,0.008359,-0.999,0.000425
192.45,1215.829,113.507,3.585069,0.179012,1.063886,5.202055,1.631587,7.033247,2.729803,12.3136,6.825917,0.09822,3.440767,0.013779,0.05715,0.004804,-0.999,0.000479
192.47,1215.750,104.208889,3.632409,0.147497,1.017146,3.266165,1.582216,4.496963,1.861477,10.261737,4.19371,0.089397,2.872703,0.014064,0.035385,0.004383,-0.999,0.00053
192.49001,1215.670,100.905,3.70616,0.127633,0.949326,1.394734,1.453583,3.00062,1.156209,9.436577,2.460413,0.057619,1.801252,0.004577,0.020258,0.003091,-0.999,0.000201
192.50999,1215.590,100.992,3.774756,0.128684,0.952837,0.894863,1.376627,2.031737,0.821145,9.458117,1.56618,0.024874,0.801973,0.002128,0.014537,0.001879,-0.999,0.000126
192.53,1215.510,104.729,3.798917,0.173145,1.072144,1.15773,1.423954,1.745113,0.915034,10.348053,1.61626,0.023302,0.612011,0.002816,0.013527,0.001589,-0.999,0.000174
192.55,1215.430,111.55,3.75915,0.204301,1.230081,2.198514,1.518658,2.300867,0.802659,11.1994,2.04194,0.026667,0.961104,0.004054,0.016305,0.001721,-0.999,0.000131
192.57001,1215.351,116.353,3.688499,0.210553,1.318705,2.227691,1.601716,3.287407,1.1263,11.971733,3.10199,0.038603,1.180247,0.007568,0.023637,0.00213,-0.999,0.000112
192.59,1215.271,111.677,3.621181,0.184593,1.299676,1.656831,1.615671,4.76318,1.56087,12.232933,4.13548,0.05103,0.863468,0.005013,0.032953,0.002488,-0.999,0.000134
192.61,1215.191,112.855,3.52758,0.171019,1.161539,1.903108,1.611775,8.285323,2.14107,13.915275,5.113697,0.06984,1.244219,0.003654,0.042018,0.002859,-0.999,0.000176
192.63,1215.111,121.916,3.417944,0.164275,0.936184,1.37369,1.604887,12.949667,2.704297,16.202067,6.322373,0.091994,2.67124,0.007834,0.048974,0.00336,-0.999,0.000205
192.64999,1215.032,119.128,3.384597,0.189972,0.748615,1.280972,1.609354,15.2421,3.062923,16.637967,5.959637,0.083397,2.864309,0.007408,0.049737,0.004438,-0.999,0.000244
192.67,1214.950,117.385,3.441082,0.242211,0.685858,1.809191,1.623022,13.2651,2.722677,15.610533,4.68827,0.069471,2.859777,0.005579,0.040332,0.005295,-0.999,0.000228
192.69,1214.868,113.203,3.411424,0.332874,0.781257,2.732531,1.625138,10.409897,2.16111,14.316233,3.346403,0.050307,2.09173,0.004806,0.029011,0.003552,-0.999,0.000414
192.71001,1214.786,113.649,3.286702,0.41976,0.971531,3.062626,1.672346,6.519173,1.732413,14.748433,2.986403,0.043723,1.2969,0.003462,0.025703,0.002998,-0.999,0.000334
192.73,1214.704,119.678,3.115461,0.43322,1.162956,2.361212,1.7675,4.31184,1.606317,16.2594,3.456597,0.048701,1.320617,0.002619,0.02748,0.003105,-0.999,0.000192
192.75,1214.622,125.465556,2.874422,0.38977,1.29446,2.165236,1.869957,3.085353,1.547837,17.183667,4.161817,0.056999,2.155213,0.003163,0.039249,0.003371,-0.999,0.000399
192.77,1214.540,132.900001,2.533369,0.355354,1.371991,2.300338,1.966886,-0.999,-0.999,-0.999,-0.999,-0.999,2.25842,0.003085,0.043577,0.003395,-0.999,0.000273
192.78999,1214.458,138.712375,2.141955,0.230651,1.354595,1.815576,2.021609,7.233635,2.749665,23.0133,8.22651,0.092312,2.170263,0.005069,0.054662,0.003622,-0.999,0.000276
192.81,1214.376,141.166996,1.858639,0.170673,1.215084,1.367814,2.039729,10.28989,3.24142,24.676467,8.941353,0.108805,2.460193,0.006715,0.060542,0.004216,-0.999,0.000292
192.83,1214.294,146.183,1.812781,0.139581,1.023574,0.960538,1.995492,14.1347,3.36002,24.117106,8.210037,0.099392,2.926717,0.0067,0.06059,0.004375,-0.999,0.000296
192.85001,1214.212,137.797002,1.97142,0.130217,0.932195,0.523902,1.922422,16.606334,3.376077,21.648067,6.97864,0.07936,2.272313,0.006372,0.055827,0.003907,-0.999,0.000273
192.87,1214.130,124.784,2.102588,0.137798,0.993211,0.626686,1.785174,14.843033,3.08856,17.950433,5.749943,0.06334,2.144287,0.006142,0.04692,0.004042,-0.999,0.000261
192.89,1214.049,120.13,2.109681,0.152859,1.119686,0.682565,1.66732,11.0006,2.57906,14.8708,4.58995,0.052748,2.36126,0.003418,0.040964,0.003061,-0.999,0.000265
192.91,1213.944,115.921,2.067397,0.178613,1.25507,0.456914,1.617832,7.15652,2.06558,14.769434,4.558997,0.049688,1.922117,0.003422,0.040569,0.002549,-0.999,0.000288
192.92999,1213.808,114.7005,2.041051,0.221111,1.347682,0.763807,1.637079,3.901007,2.217323,16.002275,6.414692,0.064526,0.966738,0.005667,0.048328,0.003006,-0.999,0.000345
192.95,1213.671,116.991,1.994836,0.299177,1.381378,1.640599,1.715939,3.500653,2.899787,19.466867,11.348393,0.095906,2.645753,0.008276,0.068835,0.00365,-0.999,0.000362
192.97,1213.535,123.726,1.923771,0.327605,1.392909,2.000588,1.781167,5.29581,3.719253,22.506674,17.027267,0.151941,3.795163,0.00892,0.10468,0.004584,-0.999,0.000762
192.99001,1213.398,129.383999,1.921409,0.23764,1.421473,1.922402,1.856053,7.819567,4.396517,22.964634,20.6495,0.182781,4.211657,0.015457,0.14286,0.006271,-0.999,0.000938
193.00999,1213.262,133.551109,1.971652,0.167513,1.447408,1.250061,1.90738,10.517907,5.186553,21.105567,21.388433,0.194469,6.43116,0.02357,0.152052,0.008564,-0.999,0.000999
193.03,1213.125,143.190999,1.99564,0.142971,1.452268,1.276114,1.930562,12.722033,5.792563,21.083067,20.006833,0.203916,7.911485,0.01678,0.136022,0.007825,-0.999,0.000933
193.05,1212.992,143.648,2.010623,0.135795,1.304536,1.698882,1.976555,14.203,5.35539,21.248542,15.520033,0.15341,4.442457,0.015201,0.109655,0.006026,-0.999,0.00072
193.07001,1212.903,134.259583,1.993027,0.123632,1.091439,1.932211,2.021339,14.4929,5.047497,22.286367,12.5508,0.120789,4.243647,0.012351,0.079245,0.00509,-0.999,0.000521
193.09,1212.813,133.796668,1.977371,0.134416,1.00232,1.501473,2.086238,9.998063,3.51355,22.872317,8.32743,0.094517,3.240195,0.008458,0.051995,0.004057,-0.999,0.000381
193.11,1212.724,133.404447,2.009602,0.162827,1.041967,1.286917,2.163293,6.249483,2.266447,23.684567,4.682323,0.064,2.240983,0.004986,0.038416,0.046343,-0.999,0.000327
193.13,1212.634,134.645554,2.057848,0.198386,1.137504,1.414634,2.270491,4.431417,2.156013,28.125266,4.697477,0.057552,2.373003,0.003779,0.034502,0.03211,-0.999,0.000277
193.14999,1212.545,141.109999,1.99651,0.253949,1.223368,1.681443,2.378366,4.022653,2.63981,32.973634,6.46712,0.076456,2.347403,0.004136,0.056679,0.004006,-0.999,0.00035
193.17,1212.455,153.408891,1.775686,0.321832,1.275529,1.837687,2.503927,4.726247,3.338377,38.715133,10.349433,0.106703,2.44765,0.009128,0.079466,0.004268,-0.999,0.000452
193.19,1212.365,177.046666,1.449129,0.358241,1.307744,2.04238,2.63405,4.998613,4.26772,43.9206,13.920633,0.13766,2.428587,0.012948,0.092095,0.005321,-0.999,0.00046
193.21001,1212.276,193.271001,1.350402,0.31123,1.34059,2.069118,2.706159,5.27604,4.762983,40.622998,15.8763,0.163334,2.5617,0.011949,0.108005,0.00585,-0.999,0.0005
193.23,1212.186,165.475554,1.836803,0.217006,1.359513,1.233861,2.624144,6.532193,4.3447,31.022699,15.238934,0.158282,2.814143,0.012215,0.103327,0.005496,-0.999,0.000553
193.25,1212.097,129.6,2.671833,0.166656,1.296774,0.797229,2.361147,6.951345,3.296053,22.817066,11.582763,0.120603,2.78309,0.013095,0.082425,0.004783,-0.999,0.000581
193.27,1212.007,123.394444,3.344076,0.172111,1.122088,0.611727,1.997987,6.78799,2.74981,19.161699,8.05576,0.103042,3.531073,0.013675,0.061855,0.007363,-0.999,0.000485
193.28999,1211.925,116.784444,3.805856,0.200622,0.896446,0.482225,1.777474,6.39852,2.253173,16.669734,5.445253,0.07144,2.703677,0.012945,0.042595,0.005764,-0.999,0.000335
193.31,1211.843,109.016943,4.19251,0.258982,0.713687,0.502324,1.662463,5.19583,1.76872,14.6656,3.2205,0.064449,1.689337,0.008127,0.028237,0.003083,-0.999,0.000259
193.33,1211.761,108.022222,4.50493,0.381533,0.658267,0.881705,1.612779,3.74257,1.347253,14.532667,2.11772,0.048229,2.147693,0.002136,0.017926,0.002358,-0.999,0.000198
193.35001,1211.679,107.785556,4.775893,0.646199,0.736572,1.887037,1.632089,2.344263,0.848507,14.308754,1.3419,0.025428,1.534996,0.002134,0.015826,0.001932,-0.999,0.000118
193.37,1211.597,108.646667,4.998166,1.169343,0.905003,2.008898,1.691531,1.418737,0.617261,14.494367,1.48581,0.031571,0.455085,0.00358,0.017496,0.001909,-0.999,0.000104
193.39,1211.515,115.008889,5.11741,1.908587,1.155514,3.783877,1.781901,1.22281,0.806678,15.9627,2.485957,0.045123,1.05256,0.00513,0.02339,0.002194,-0.999,0.000106
193.41,1211.433,125.854447,5.110077,2.230722,1.404314,5.05434,1.868941,2.18015,1.402923,19.216367,4.67943,0.063068,1.957887,0.007143,0.039272,0.003087,-0.999,0.000156
193.42999,1211.351,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999
193.45,1211.269,132.199998,4.975142,1.98451,1.4924,5.657096,1.944294,3.85218,2.30317,23.78135,7.756435,0.088939,2.0675,0.008141,0.059737,0.004085,-0.999,0.000248
193.47,1211.187,143.348999,4.653145,1.424075,1.465807,4.945223,2.013795,5.90059,3.335173,27.1525,10.512077,0.155576,2.632997,0.007564,0.082048,0.004791,-0.999,0.000358
193.49001,1211.105,150.651999,4.072266,0.59801,1.187312,1.923192,2.11786,8.408047,3.97103,29.141542,11.516433,0.226351,3.47117,0.008134,0.086314,0.004838,-0.999,0.000458
193.50999,1211.023,146.674999,3.5818,0.566996,0.760141,1.820936,2.166268,9.8213,3.964197,29.512301,9.634294,0.163818,3.64164,0.010887,0.080668,0.004835,-0.999,0.000465
193.53,1210.884,141.051001,3.372302,1.026712,0.549379,1.976452,2.099843,9.562714,3.536367,28.212233,7.70806,0.110958,2.916057,0.007771,0.064654,0.005373,-0.999,0.000835
193.55,1210.724,116.162,3.317204,1.90527,0.580978,1.899221,1.931114,6.362275,2.445917,25.909876,5.411337,0.076406,2.534108,0.006464,0.044347,0.004396,-0.999,0.000829
193.57001,1210.564,112.576,3.123683,2.71942,0.823904,2.060731,1.796746,4.19846,1.911663,25.5333,4.49535,0.062544,2.397527,0.005379,0.037539,0.003391,-0.999,0.000259
193.59,1210.404,134.241001,2.702684,2.567168,1.243909,2.806763,1.781126,4.92517,2.35134,27.983934,6.24345,0.083477,1.414893,0.004086,0.046546,0.003283,-0.999,0.000231
193.61,1210.243,161.201999,2.104105,1.268582,1.460636,4.91252,1.931444,6.743747,2.96292,28.9001,8.57764,0.112491,2.194743,0.005415,0.061663,0.003311,-0.999,0.000373
193.63,1210.083,157.508999,1.661731,0.296539,1.126276,2.661866,2.048188,7.851497,3.349517,26.802201,9.86205,0.122595,2.156821,0.00635,0.066317,0.003323,-0.999,0.000476
193.64999,1209.959,132.175001,1.61107,0.124485,0.738855,0.498064,1.948304,6.587857,2.780858,20.0568,8.052527,0.103844,2.159253,0.005912,0.055505,0.003087,-0.999,0.00034
193.67,1209.874,100.3383,1.799911,0.111944,0.538769,0.259764,1.562148,4.776277,1.671017,12.680933,4.438603,0.060164,1.852667,0.010224,0.037402,0.002823,-0.999,0.000252
193.69,1209.789,82.191299,1.918634,0.122934,0.410219,0.218485,1.20395,4.088737,0.983767,8.52386,1.971193,0.028466,1.481798,0.005457,0.01942,0.001919,-0.999,0.000142
193.71001,1209.704,78.9158,1.94922,0.128813,0.376111,0.253343,1.053699,4.104423,0.730679,8.111443,1.32658,0.015548,1.198965,0.002077,0.011983,0.001518,-0.999,0.000108
193.73,1209.619,83.7138,1.893292,0.135812,0.450421,0.32574,1.077117,4.192313,0.783587,10.377413,1.336407,0.013872,1.308697,0.001149,0.01294,0.00173,-0.999,0.000097
193.75,1209.534,95.8114,1.813106,0.149175,0.58997,0.678408,1.252026,4.944578,1.00638,15.91125,1.69893,0.02042,0.984464,0.001274,0.017386,0.002119,-0.999,0.000146
193.77,1209.449,112.877,1.717292,0.20665,0.758924,0.847732,1.508627,7.74194,1.39328,21.7003,2.284043,0.076023,1.184701,0.002364,0.022562,0.002591,-0.999,0.000158
193.78999,1209.364,129.171999,1.624304,0.278196,0.969445,1.185671,1.817682,8.859906,2.030427,24.465866,3.18024,0.183993,2.182957,0.003396,0.027767,0.003031,-0.999,0.000157
193.81,1209.279,137.512999,1.508632,0.377638,1.245369,1.353721,2.096418,5.81631,2.208033,24.887633,4.590373,0.108838,2.231412,0.003979,0.035845,0.003684,-0.999,0.00028
193.83,1209.194,141.793001,1.340352,0.4197,1.513455,1.864036,2.37263,8.974613,3.222163,27.2013,8.27873,0.095471,2.448572,0.007591,0.0679,0.005076,-0.999,0.000361
193.85001,1209.109,152.849999,1.144559,0.334928,1.630113,2.197986,2.580246,16.251075,5.477423,33.870549,16.66405,0.159632,4.205353,0.014457,0.124905,0.007514,-0.999,0.000515
193.87,1209.024,174.507999,1.109263,0.209942,1.554481,1.845468,2.786607,25.478966,8.27374,43.794433,25.795434,0.239012,6.13632,0.013971,0.180139,0.008959,-0.999,0.001037
193.89,1208.942,209.786999,1.295154,0.188822,1.418651,1.563622,2.989732,30.984033,9.46682,48.837999,28.622267,0.262326,7.427113,0.016813,0.228286,0.009909,-0.999,0.001401
193.91,1208.861,226.172999,1.507184,0.182653,1.318529,1.825138,3.121776,28.4953,8.73568,45.8161,25.986733,0.234834,8.603497,0.019363,0.226339,0.010092,-0.999,0.002225
193.92999,1208.780,199.857,1.629081,0.190309,1.281218,2.149977,3.087955,19.314833,7.339373,37.707867,19.0123,0.201251,5.59523,0.017519,0.113603,0.0064,-0.999,0.001388
193.95,1208.699,157.532001,1.824824,0.228256,1.270953,3.042376,2.857651,11.07989,5.65506,31.371934,11.62524,0.154037,4.90945,0.025282,0.070497,0.004992,-0.999,0.000844
193.97,1208.618,141.052005,2.21126,0.281105,1.249582,3.959046,2.558713,5.148395,2.667767,27.455526,5.923745,0.102976,3.02796,0.019964,0.040873,0.00387,-0.999,0.000461
193.99001,1208.537,138.575998,2.613129,0.287041,1.21345,3.254574,2.375194,2.412743,1.25752,25.9793,4.22417,0.064753,1.639847,0.010134,0.02812,0.003124,-0.999,0.000348
194.00999,1208.456,143.475997,2.870891,0.299915,1.193193,1.183679,2.325177,1.626877,0.831293,23.523,2.359847,0.040043,1.022712,0.00578,0.03795,0.001977,-0.999,0.000349
194.03,1208.375,140.824002,3.035648,0.309801,1.220852,1.679426,2.280056,1.441327,0.850924,21.9029,2.252887,0.03212,0.921042,0.004782,0.035701,0.001816,-0.999,0.000109
194.05,1208.294,129.707998,3.095969,0.292869,1.257096,1.956836,2.206062,2.875665,1.660797,20.647375,3.68146,0.050556,0.927057,0.004263,0.027834,0.001985,-0.999,0.000125
194.07001,1208.214,127.683999,2.997039,0.252813,1.215032,2.253095,2.105185,6.810067,2.72646,20.753646,6.83255,0.089635,1.238153,0.003847,0.046681,0.002645,-0.999,0.000237
194.09,1208.133,136.15,2.94613,0.225239,1.083965,1.817916,2.021686,10.324837,3.148843,20.721433,8.518813,0.097328,1.689957,0.004133,0.060195,0.003193,-0.999,0.000336
194.11,1208.052,133.455997,3.265836,0.206508,0.913907,1.446696,-0.999,10.852333,2.984683,16.544867,7.16933,0.083608,2.04764,0.00411,0.057152,0.00355,-0.999,0.000288
194.13,1207.959,119.522,3.66089,0.206156,0.817566,0.990058,-0.999,9.95439,2.63997,12.46875,6.370566,0.070609,2.068895,0.003265,0.044196,0.003134,-0.999,0.000244
194.14999,1207.844,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999
194.17,1207.729,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999
194.19,1207.614,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999
194.21001,1207.499,97.934956,4.499034,0.096884,1.165743,0.731108,1.73346,2.139833,1.077229,10.863367,6.565123,0.063334,0.880099,0.001091,0.02716,0.002605,-0.999,0.000124
194.23,1207.384,98.243221,4.507742,0.104017,1.22008,0.875707,-0.999,3.317643,1.529383,11.449933,7.177363,0.066476,0.986454,0.001819,0.039343,0.00273,-0.999,0.000188
194.25,1207.269,108.662727,4.608694,0.132537,1.432659,0.856428,1.756142,5.834078,2.23293,13.30985,10.028813,0.080343,1.350217,0.002364,0.051324,0.003364,-0.999,0.000257
194.27,1207.154,126.258,4.565044,0.15579,1.538576,1.053051,1.861509,8.579947,2.505433,15.1904,11.318133,0.094371,2.28819,0.004258,0.058136,0.003857,-0.999,0.000362
194.28999,1207.039,122.385455,4.835224,0.11374,1.240758,1.073331,1.811588,10.550493,2.50824,14.5575,10.23673,0.090655,2.356815,0.007893,0.054602,0.004051,-0.999,0.000368
194.31,1206.930,111.55,5.141495,0.070224,0.882518,1.06419,1.705864,12.683033,2.83231,13.118067,7.9031,0.079317,3.246527,0.009188,0.044745,0.003769,-0.999,0.000314
194.33,1206.823,93.513001,5.402946,0.051449,0.677326,0.607637,1.620106,15.912475,2.847853,10.85924,4.561718,0.131838,2.971413,0.008243,0.033731,0.002825,-0.999,0.000261
194.35001,1206.717,96.744637,5.60658,0.0692,0.572913,0.494637,1.453443,17.2312,2.667877,9.038533,2.18119,0.097201,1.643573,0.008435,0.024678,0.002097,-0.999,0.000189
194.37,1206.611,106.465,5.738378,0.117305,0.657996,0.58833,1.631472,14.036467,1.991383,8.881217,1.36626,0.013422,0.667238,0.005521,0.015609,0.001616,-0.999,0.000099
194.39,1206.505,104.935,5.769275,0.222997,0.948357,1.074623,1.704939,6.424255,1.076416,9.3048,1.055675,0.01484,0.446795,0.001261,0.010739,0.001749,-0.999,0.000074
194.41,1206.398,111.839,5.769718,0.427062,1.323368,2.143319,1.970561,1.88703,0.610603,10.6928,1.241403,0.019456,0.35685,0.001889,0.009811,0.001625,-0.999,0.000089
194.42999,1206.292,128.385454,5.704178,0.754744,1.71498,4.30886,2.216795,0.88271,0.555014,11.840367,1.562943,0.021987,0.378532,0.003158,0.010786,0.001681,-0.999,0.000097
